id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,screenType,audioOutputPorts,itemGift,crawlDate
"303232","Samsung Smart TV UA50CU8000","11430000","12400000","https://cdn.tgdd.vn/Products/Images/1942/303232/smart-tivi-samsung-4k-50-inch-ua50cu8000-020323-111727-550x340.jpg","-7","https://www.dienmayxanh.com/tivi/smart-tivi-samsung-4k-50-inch-ua50cu8000","50 inch","4K","Tizen™","Nâng cấp độ tương phản Contrast Enhancer HDR10+ Dynamic Crystal Color Chuyển động mượt Motion Xcelerator Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý Crystal 4K","50 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2023","Đèn nền: LED viền (Edge LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"308367","Sony Google TV KD-65X77L","17290000","18890000","https://cdn.tgdd.vn/Products/Images/1942/308367/google-tivi-sony-4k-65-inch-kd-65x77l-010623-033017-550x340.jpg","-8","https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-65-inch-kd-65x77l","65 inch","4K","Google TV","Tăng cường tương phản Dynamic Contrast Enhancer HLG HDR10 Màu sắc sống động Live Colour Nâng cấp hình ảnh 4K X-Reality PRO Chuyển động mượt Motionflow XR 200","Bộ xử lý X1 4K","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Sony.  ","Việt Nam","2023","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"322219","TCL Google TV 65P79B Pro Mẫu mới","11490000","15490000","https://cdn.tgdd.vn/Products/Images/1942/322219/google-tv-tcl-4k-tv-65p79b-pro-thumb-1-550x340.jpg","-25","https://www.dienmayxanh.com/tivi/google-tv-tcl-4k-tv-65p79b-pro","65 inch","4K","Google TV","HLG HDR10+ Dolby Vision IQ Dolby Vision Tăng cường chuyển động MEMC 120 Hz","Bộ xử lý AiPQ Gen 3","60 Hz","35W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","TCL.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"303229","Samsung Smart TV UA75CU8000","25400000","25400000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/303229/smart-tivi-samsung-4k-75-inch-ua75cu8000-thumb-638649334198036076-550x340.jpg","0","https://www.dienmayxanh.com/tivi/smart-tivi-samsung-4k-75-inch-ua75cu8000","75 inch","4K","Tizen™","Nâng cấp độ tương phản Contrast Enhancer HDR10+ Dynamic Crystal Color Chuyển động mượt Motion Xcelerator Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý Crystal 4K","50 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2023","Đèn nền: LED viền (Edge LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"322218","TCL Google TV 55P79B Pro Mẫu mới","9990000","12490000","https://cdn.tgdd.vn/Products/Images/1942/322218/google-tv-tcl-4k-tv-55p79b-pro-thumb-1-550x340.jpg","-20","https://www.dienmayxanh.com/tivi/google-tv-tcl-4k-tv-55p79b-pro","55 inch","4K","Google TV","HLG HDR10+ Dolby Vision IQ Dolby Vision Tăng cường chuyển động MEMC 120 Hz","Bộ xử lý AiPQ Gen 3","60 Hz","35W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","TCL.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"324901","LG Smart TV 43UT8050PSB Mẫu mới","9390000","11900000","https://cdn.tgdd.vn/Products/Images/1942/324901/tivi-led-4k-lg-43-inch-43ut8050psb-thum-550x340.jpg","-21","https://www.dienmayxanh.com/tivi/tivi-led-4k-lg-43-inch-43ut8050psb","43 inch","4K","","Nâng cấp độ phân giải 4K AI Upscaling HLG HDR10 Pro HDR Dynamic Tone Mapping FilmMaker Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"322220","TCL Google TV 75P79B Pro Mẫu mới","14990000","20990000","https://cdn.tgdd.vn/Products/Images/1942/322220/google-tv-tcl-4k-75-inch-75p79b-pro-thumb-1-550x340.jpg","-28","https://www.dienmayxanh.com/tivi/google-tv-tcl-4k-75-inch-75p79b-pro","75 inch","4K","Google TV","HLG HDR10+ Dolby Vision IQ Dolby Vision Tăng cường chuyển động MEMC 120 Hz","Bộ xử lý AiPQ Gen 3","60 Hz","35W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","TCL.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"322668","Samsung Smart TV QLED QA65Q70D Mẫu mới","23160000","26400000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/322668/tivi-qled-samsung-4k-65-inch-qa65q70d-thumb-638649341372073477-550x340.jpg","-12","https://www.dienmayxanh.com/tivi/tivi-qled-samsung-4k-65-inch-qa65q70d","65 inch","4K","Tizen™","Supreme UHD Dimming Quantum Dot Super Ultra Wide Game View & Game Bar Góc nhìn rộng Wide Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2024","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"327167","AQUA Google TV QLED AQT55S80EUX Mẫu mới","12490000","12490000","https://cdn.tgdd.vn/Products/Images/1942/327167/TimerThumb/google-tv-aqua-qled-4k-55-inch-aqt55s80eux-(5).jpg","0","https://www.dienmayxanh.com/tivi/google-tv-aqua-qled-4k-55-inch-aqt55s80eux","55 inch","4K","Google TV","Đồng bộ khung hình/tần số quét chơi game VRR HLG HDR10 Quantum Dot Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","24W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","AQUA.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"324925","LG Smart TV NanoCell 50NANO81TSA Mẫu mới","13590000","16400000","https://cdn.tgdd.vn/Products/Images/1942/324925/tivi-nanocell-lg-4k-50-inch-50nano81sqa-thumb-550x340.jpg","-17","https://www.dienmayxanh.com/tivi/tivi-nanocell-lg-4k-50-inch-50nano81tsa","50 inch","4K","","Nâng cấp độ phân giải 4K Upscaling HLG HDR10 Pro FilmMaker Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"327370","Xiaomi Google TV QLED A Pro L43MA-SSEA Mẫu mới","6490000","7990000","https://cdn.tgdd.vn/Products/Images/1942/327370/google-tivi-xiaomi-a-pro-4k-43-inch-l43ma-ssea-thumb-1-550x340.jpg","-18","https://www.dienmayxanh.com/tivi/google-tivi-xiaomi-a-pro-4k-43-inch-l43ma-ssea","43 inch","4K","Google TV","HLG HDR10 Quantum Dot","","60 Hz","16W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Xiaomi.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"327164","AQUA Google TV AQT50K800UG Mẫu mới","7990000","8490000","https://cdn.tgdd.vn/Products/Images/1942/327164/TimerThumb/android-tivi-aqua-50-inch-aqt50k800ug-(3).jpg","-5","https://www.dienmayxanh.com/tivi/android-tivi-aqua-50-inch-aqt50k800ug","50 inch","4K","Google TV","HLG HDR10 Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","AQUA.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"324926","LG Smart TV 75QNED80TSA Mẫu mới","28890000","43900000","https://cdn.tgdd.vn/Products/Images/1942/324926/tivi-qned-lg-4k-75-inch-75qned80tsa-240424-092421-550x340.jpg","-34","https://www.dienmayxanh.com/tivi/tivi-qned-lg-4k-75-inch-75qned80tsa","75 inch","4K","","Nâng cấp độ phân giải 4K Upscaling HLG HDR10 Pro FilmMaker Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"324903","LG Smart TV 50UT8050PSB Mẫu mới","11590000","14900000","https://cdn.tgdd.vn/Products/Images/1942/324903/tivi-led-4k-lg-50inch-50ut8050psb-thumb-550x340.jpg","-22","https://www.dienmayxanh.com/tivi/tivi-led-4k-lg-50inch-50ut8050psb","50 inch","4K","","Nâng cấp độ phân giải 4K AI Upscaling HLG HDR10 Pro HDR Dynamic Tone Mapping FilmMaker Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"325312","Sony Google TV BRAVIA 3 K-50S30 Mẫu mới","14590000","17890000","https://cdn.tgdd.vn/Products/Images/1942/325312/google-tivi-sony-4k-50-inch-k-50s30-thumb-3-550x340.jpg","-18","https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-50-inch-k-50s30","50 inch","4K","Google TV","Tăng cường màu sắc Triluminos Pro HLG HDR10 Dolby Vision Nâng cấp hình ảnh 4K X-Reality PRO Chuyển động mượt Motionflow XR 200 Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý X1 4K HDR Processor","50 Hz / 60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Sony.  ","Malaysia","2024","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"324921","LG Smart TV 65QNED86TSA Mẫu mới","23390000","34900000","https://cdn.tgdd.vn/Products/Images/1942/324921/tivi-qned-lg-4k-65-inch-65qned86tsa-thumb-1-550x340.jpg","-32","https://www.dienmayxanh.com/tivi/tivi-qned-lg-4k-65-inch-65qned86tsa","65 inch","4K","","HLG HDR10 Pro FilmMaker Mode Motion Pro Chống xé hình G-Sync Chống xé hình FreeSync Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"278549","LG Smart TV 55UQ7550PSF","9990000","16900000","https://cdn.tgdd.vn/Products/Images/1942/278549/smart-lg-4k-55-inch-55uq7550psf-150324-035146-550x340.jpg","-40","https://www.dienmayxanh.com/tivi/smart-lg-4k-55-inch-55uq7550psf","55 inch","4K","webOS 22","HLG HDR10 Pro HDR Dynamic Tone Mapping FilmMaker Mode Active HDR Nâng cấp độ phân giải 4K AI Upscaling Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2022","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"322675","Samsung Smart TV QLED QA50Q65D Mẫu mới","15550000","15550000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/322675/tivi-qled-samsung-4k-50-inch-qa50q65d-thumb-638631180096740683-550x340.jpg","0","https://www.dienmayxanh.com/tivi/tivi-qled-samsung-4k-50-inch-qa50q65d","50 inch","4K","Tizen™","Supreme UHD Dimming Quantum HDR Dual LED Chuyển động mượt Motion Xcelerator Super Ultra Wide Game View & Game Bar Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Căn chỉnh hình ảnh tự động bảo vệ mắt EyeComfort Chế độ Game Motion Plus Ambient Mode","Bộ xử lý Quantum 4K Lite","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2024","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"324908","LG Smart TV OLED 55C4PSA Mẫu mới","32690000","44900000","https://cdn.tgdd.vn/Products/Images/1942/324908/tivi-oled-lg-4k-55-inch-55c4psa-thumb-550x340.jpg","-27","https://www.dienmayxanh.com/tivi/tivi-oled-lg-4k-55-inch-55c4psa","55 inch","4K","","HLG HDR10 Pro Dolby Vision FilmMaker Mode Công nghệ điểm ảnh Pixel Dimming Đồng bộ khung hình/tần số quét chơi game VRR Chống xé hình G-Sync Chống xé hình FreeSync Chuyển động mượt OLED Motion Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","40W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Tấm nền: OLED","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"321459","Hisense Google TV 43A6500K","6490000","8990000","https://cdn.tgdd.vn/Products/Images/1942/321459/tivi-led-4k-hisense-43a6500k-230124-114119-550x340.jpg","-27","https://www.dienmayxanh.com/tivi/tivi-led-4k-hisense-43a6500k","43 inch","4K","Google TV","HLG HDR10+ Dolby Vision FilmMaker Mode","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Hisense.  ","Thái Lan","2023","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"273925","Samsung Smart TV QLED QA55Q60B","11990000","15900000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/273925/smart-qled-4k-55-inch-samsung-qa55q60b-thumb-638649326191894727-550x340.jpg","-24","https://www.dienmayxanh.com/tivi/smart-qled-4k-55-inch-samsung-qa55q60b","55 inch","4K","Tizen™","Supreme UHD Dimming Quantum HDR Quantum Dot Brightness/Color Detection Dual LED Chuyển động mượt Motion Xcelerator","Bộ xử lý Quantum 4K Lite","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Samsung.  ","Việt Nam","2022","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"325314","Sony Google TV BRAVIA 3 K-75S30 Mẫu mới","26190000","39090000","https://cdn.tgdd.vn/Products/Images/1942/325314/google-tivi-sony-4k-75-inch-k-75s30-thumb-1-550x340.jpg","-33","https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-75-inch-k-75s30","75 inch","4K","Google TV","Tăng cường màu sắc Triluminos Pro HLG HDR10 Dolby Vision Nâng cấp hình ảnh 4K X-Reality PRO Chuyển động mượt Motionflow XR 200 Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","Bộ xử lý X1 4K HDR Processor","50 Hz / 60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Sony.  ","Malaysia","2024","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"325499","LG Smart TV 55QNED86TSA Mẫu mới","17590000","27900000","https://cdn.tgdd.vn/Products/Images/1942/325499/tivi-qned-lg-4k-55-inch-55qned86tsa-thumb-550x340.jpg","-36","https://www.dienmayxanh.com/tivi/tivi-qned-lg-4k-55-inch-55qned86tsa","55 inch","4K","","HLG HDR10 Pro FilmMaker Mode Motion Pro Chống xé hình G-Sync Chống xé hình FreeSync Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"327369","Xiaomi Google TV QLED A Pro L55MA-SSEA Mẫu mới","9490000","11490000","https://cdn.tgdd.vn/Products/Images/1942/327369/google-tivi-xiaomi-a-pro-4k-55-inch-l55ma-ssea-thumb-2-550x340.jpg","-17","https://www.dienmayxanh.com/tivi/google-tivi-xiaomi-a-pro-4k-55-inch-l55ma-ssea","55 inch","4K","Google TV","HLG HDR10 Quantum Dot","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","1 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC), 1 cổng Composite","Xiaomi.  ","Việt Nam","2024","Đèn nền: LED nền (Direct LED), Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"275512","Sony Google TV KD-55X75K","12290000","14390000","https://cdn.tgdd.vn/Products/Images/1942/275512/google-sony-4k-55-inch-kd-55x75k-141022-100453-550x340.jpg","-14","https://www.dienmayxanh.com/tivi/google-sony-4k-55-inch-kd-55x75k","55 inch","4K","Google TV","Tăng cường tương phản Dynamic Contrast Enhancer HLG HDR10 Màu sắc sống động Live Colour Nâng cấp hình ảnh 4K X-Reality PRO Chuyển động mượt Motionflow XR 200","Bộ xử lý X1 4K HDR Processor","50 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI ARC, 1 cổng Composite","Sony.  ","Việt Nam","2022","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng 3.5 mm, 1 cổng Optical (Digital Audio), 1 cổng ARC","Quà 520.000₫",2024-12-01
"322671","Samsung Smart TV QLED QA55Q70D Mẫu mới","20490000","21900000","https://cdnv2.tgdd.vn/mwg-static/dmx/Products/Images/1942/322671/tivi-qled-samsung-4k-55-inch-qa55q70d-thumb-638649342494779806-550x340.jpg","-6","https://www.dienmayxanh.com/tivi/tivi-qled-samsung-4k-55-inch-qa55q70d","55 inch","4K","Tizen™","Supreme UHD Dimming Quantum Dot Super Ultra Wide Game View & Game Bar Góc nhìn rộng Wide Viewing Angle Giảm độ trễ chơi game Auto Low Latency Mode (ALLM)","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2024","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"324933","LG Smart TV 43QNED80TSA Mẫu mới","13400000","15900000","https://cdn.tgdd.vn/Products/Images/1942/324933/tivi-qned-lg-4k-43-inch-43qned80tsa-240424-094702-550x340.jpg","-15","https://www.dienmayxanh.com/tivi/tivi-qned-lg-4k-43-inch-43qned80tsa","43 inch","4K","","Nâng cấp độ phân giải 4K Upscaling HLG HDR10 Pro FilmMaker Mode Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Đèn nền: LED viền (Edge LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 300.000₫",2024-12-01
"306596","LG Smart TV 75UR7550PSC","23900000","26900000","https://cdn.tgdd.vn/Products/Images/1942/306596/smart-tivi-lg-4k-75-inch-75ur7550psc-8-550x340.jpg","-11","https://www.dienmayxanh.com/tivi/smart-tivi-lg-4k-75-inch-75ur7550psc","75 inch","4K","","Điều chỉnh độ sáng tự động AI Brightness HLG HDR10 HDR Dynamic Tone Mapping FilmMaker Mode Nâng cấp độ phân giải 4K AI Upscaling Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2023","Đèn nền: LED nền (Direct LED), Tấm nền: Hãng không công bố","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
"303227","Samsung Smart TV QLED QA50Q60C","13400000","14900000","https://cdn.tgdd.vn/Products/Images/1942/303227/smart-tivi-qled-4k-50-inch-samsung-qa50q60c-240323-033511-550x340.jpg","-10","https://www.dienmayxanh.com/tivi/smart-tivi-qled-4k-50-inch-samsung-qa50q60c","50 inch","4K","Tizen™","Super Ultra Wide Game View & Game Bar Quantum HDR Quantum Dot Màu sắc chuẩn chứng nhận PANTONE Brightness/Color Detection Dual LED Công nghệ kiểm soát đèn nền Ultimate UHD Dimming Chuyển động mượt Motion Xcelerator Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ Game Motion Plus Ambient Mode","Bộ xử lý Quantum 4K Lite","60 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối loa, thiết bị di động)","2 cổng USB A","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","Samsung.  ","Việt Nam","2023","Đèn nền: LED viền kết hợp Dual LED, Tấm nền: VA LCD","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","",2024-12-01
"324911","LG Smart TV OLED 65B4PSA Mẫu mới","37390000","59900000","https://cdn.tgdd.vn/Products/Images/1942/324911/tivi-oled-lg-4k-65-inch-65b4psa-230424-040429-550x340.jpg","-37","https://www.dienmayxanh.com/tivi/tivi-oled-lg-4k-65-inch-65b4psa","65 inch","4K","","HLG HDR10 Pro Dolby Vision FilmMaker Mode Công nghệ điểm ảnh Pixel Dimming Chống xé hình G-Sync Chống xé hình FreeSync Chuyển động mượt OLED Motion Giảm độ trễ chơi game Auto Low Latency Mode (ALLM) Chế độ game HGiG","","120 Hz","20W","Wi-Fi Cổng mạng LAN","Bluetooth (Kết nối bàn phím, chuột)","2 cổng USB A","4 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG.  ","Indonesia","2024","Tấm nền: OLED","1 cổng Optical (Digital Audio), 1 cổng eARC (ARC)","Quà 520.000₫",2024-12-01
