id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"136103","Tivi QLED Samsung QA43Q60DAKXXV","12900000.00","12900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057616-smart-tivi-qled-4k-43-inch-qa43q60dakxxv-tskt-19.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-43-inch-qa43q60dakxxv.html","43 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, EyeComfort, Motion Xcelerator","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"136988","Smart Tivi LED LG 55UT8050PSB","11990000.00","11990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057949-Smart_Tivi_LG_4K_55_inch_55UT8050PSB-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-lg-4k-55-inch-55ut8050psb.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"134963","Google Tivi Hisense 55A6500K","7990000.00","7990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056960-tivi-google-hisense-4k-55-inch-55a6500k-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-55-inch-55a6500k.html","55 inch","4K (UHD)","Google TV","Công nghệ xử lý hình ảnh Dynamic Backlight Control/VRR/MEMC; Công nghệ hình ảnh HDR10/Dolby Vision","MT9612IAATNC","60 Hz","20W","Có","2.4G + 5G/Bluetooth 5.1","2 Cổng","3 cổng","Hisense","Thái Lan","2023","24 Tháng","Google Tivi","HDR10","Dolby Atmos","","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant",2024-11-03
"118529","Google Tivi Sony KD-50X75K","13390000.00","13390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051996-google-tivi-sony-4k-50-inch-kd-50x75k-vn3-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-sony-4k-50-inch-kd-50x75k-vn3.html","50 inch","4K (UHD)","Google TV","Chuyển động mượt Motionflow XR 200, HDR10, HLG, Tăng cường tương phản Dynamic Contrast Enhancer, Màu sắc sống động Live Colour, Nâng cấp hình ảnh 4K X-Reality PRO","Bộ xử lý X1 4K HDR","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 tháng","Google Tivi","","Clear Phase, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-11-03
"137023","Smart Tivi NanoCell LG 50NANO81TSA","13890000.00","13890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057940-Smart_Tivi_NanoCell_LG_4K_50_inch_50NANO81TSA-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-50-inch-50nano81tsa.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"135863","Google Tivi QLED TCL 43C655","8990000.00","9490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057578-google-tivi-qled-tcl-4k-43-inch-43c655-tskt.jpg","5","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-43-inch-43c655.html","43 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC Hz","15Wx2","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-11-03
"135868","Google Tivi QLED TCL 55C655","13490000.00","13490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057580-google-tivi-qled-tcl-4k-55-inch-55c655-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-55-inch-55c655.html","55 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-11-03
"136003","Tivi Neo QLED Samsung QA55QN85DBKXXV","32900000.00","32900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057598-smart-tivi-qled-4k-55-inch-qa55qn85dbkxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-55-inch-qa55qn85dbkxxv.html","55 inch","4K (UHD)","Tizen","AI Customization Mode, Real Depth Enhancer Pro, Neo Quantum HDR, AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix, Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 tháng","Tivi Neo QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"137058","Smart Tivi QNED LG 55QNED80TSA","16590000.00","16890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057932-Smart_Tivi_QNED_LG_4K_55_inch_55QNED80TSA-tskt.jpg","2","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-55-inch-55qned80tsa.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"132424","Google Tivi ULED Hisense 43U6K","7490000.00","7490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056781-google-tivi-uled-hisense-4k-43inch-43uk6-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-43-inch-43u6k.html","43 inch","4K (UHD)","Google TV","Quantum Dot Colour, Adaptive Light Sensor, Dolby Vision, HDR10, HDR10+ và HLG, Công nghệ Filmmaker Mode, Công nghệ Game Mode Plus, AI Sports Mode, AI Picture,…","Hi-View Engine","60 Hz","20W","Có","Có","2 Cổng","3 cổng","Hisense","Thái Lan","2023","36 Tháng","Smart Tivi","HLG/HDR 10/Dolby Vision","Dolby Atmos","","Có",2024-11-03
"138480","BRAVIA 8 Tivi OLED Sony 55 inch K-55XR80","44890000.00","44890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058096-Smart_Tivi_OLED_Sony_4K_55_inch_K-55XR80_VN3-tskt-9.jpg","0","https://www.nguyenkim.com/google-tivi-oled-sony-4k-55-inch-k-55xr80-vn3.html","55 inch","4K (UHD)","Google TV","Màn hình OLED 4K, XR Contrast Booster 15, XR Triluminos Pro, XR Clear Image, XR OLED Motion, VRR, ALLM dành riêng cho máy PS5, Hỗ trợ Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode,...","XR Processor","120 Hz","50W","Có","Có","2 cổng","4 cổng","Sony","Malaysia","2024","24 tháng","Tivi OLED","HDR10/HLG/Dolby Vision","2.1 kênh, Acoustic Surface Audio+, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Tương thích 360 Spatial Sound Personalizer, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround,…","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV hoặc Tìm kiếm bằng giọng nói truyền thống bằng Remote",2024-11-03
"137063","Smart Tivi QNED LG 65QNED80TSA","18590000.00","19890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057930-Smart_Tivi_QNED_LG_4K_65_inch_65QNED80TSA-tskt.jpg","7","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-65-inch-65qned80tsa.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"136148","Smart Tivi Samsung UA43DU8000KXXV","11400000.00","11400000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057626-smart-tivi-qled-4k-43-inch-qa43du800kxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-samsung-4k-43-inch-ua43du8000kxxv.html","43 inch","4K (UHD)","Tizen","Dynamic Crystal Color, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"136083","Tivi QLED Samsung QA75Q60DAKXXV","32400000.00","32400000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057612-smart-tivi-qled-4k-75-inch-qa75q60dakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q60dakxxv.html","75 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, EyeComfort, Motion Xcelerator","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"137028","Smart Tivi NanoCell LG 55NANO81TSA","14390000.00","14390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057939-Smart_Tivi_NanoCell_LG_4K_55_inch_55NANO81TSA-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-55-inch-55nano81tsa.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"138485","BRAVIA 8 Tivi OLED Sony 65 inch K-65XR80","64890000.00","64890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058095-Smart_Tivi_OLED_Sony_4K_65_inch_K-65XR80_VN3-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-oled-sony-4k-65-inch-k-65xr80-vn3.html","65 inch","4K (UHD)","Google TV","Màn hình OLED 4K, XR Contrast Booster 15, XR Triluminos Pro, XR Clear Image, XR OLED Motion, VRR, ALLM dành riêng cho máy PS5, Hỗ trợ Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode,...","XR Processor","120 Hz","50W","Có","Có","2 cổng","4 cổng","Sony","Malaysia","2024","24 tháng","Tivi OLED","HDR10/HLG/Dolby Vision","2.1 kênh, Acoustic Surface Audio+, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Tương thích 360 Spatial Sound Personalizer, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround,…","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV hoặc Tìm kiếm bằng giọng nói truyền thống bằng Remote",2024-11-03
"140720","Smart Tivi QLED Toshiba 43M450NP","9990000.00","9990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058433-Smart_Tivi_Toshiba_43M450NP1-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-toshiba-4k-43-inch-43m450np.html","43 inch","4K (UHD)","VIDAA TV","Công nghệ chấm lượng tử-Quantum Dot Color, AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Công nghệ Ultra-Essential PQ, Dolby vision, HDR10, HDR10+ decode, HLG, Chế độ Filmaker mode, AI Football Mode,...","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 tháng","Tivi QLED","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-11-03
"132769","Android Tivi Sharp 2T-C42EG2X","5990000.00","5990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056884-tivi-den-nen-led-42-inch-sharp-2tc4eg2x-tskt.jpg","0","https://www.nguyenkim.com/android-tivi-sharp-full-hd-42-inch-2t-c42eg2x.html","42 inch","Full HD","Android 11","LED nền (Direct LED), VA LCD","Bộ xử lý Quad Core ARM Processor","60 Hz","16W","Có","Có","2 cổng USB A","3 cổng","Sharp","Thái Lan","2022","24 Tháng","Android Tivi","","Dolby Audio","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-11-03
"137048","Smart Tivi QNED LG 43QNED80TSA","12890000.00","12890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057934-Smart_Tivi_QNED_LG_4K_43_inch_43QNED80TSA-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-43-inch-43qned80tsa.html","43 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"140710","Smart Tivi Toshiba 65E330NP","14990000.00","14990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058431-Smart_Tivi_Toshiba_65E330NP1-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-toshiba-4k-65-inch-65e330np.html","65 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-11-03
"137513","BRAVIA 7 Tivi Mini LED (QLED) Sony 65 inch K-65XR70","47890000.00","47890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058011-Google_Tivi_Mini_LED_Sony_4K_65_inch_K-65XR70_VN3-tskt-6.jpg","0","https://www.nguyenkim.com/google-tivi-mini-led-sony-4k-65-inch-k-65xr70-vn3.html","65 inch","4K (UHD)","Google TV","XR Backlight Master Drive, XR Contrast Booster, XR Motion Clarity, XR Clear Image, XR Triluminos Pro, XR 4K Upscaling, Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode","Processor XR","120 Hz","40W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Tivi Mini LED","HDR10/HLG","Acoustic Multi-Audio, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"135430","Google Tivi Hisense 65A6500K","10990000.00","10990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057471-tivi-google-hisense-4k-65-inch-65a6500k-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-65-inch-65a6500k.html","65 inch","4K (UHD)","Google TV","Công nghệ xử lý hình ảnh Dynamic Backlight Control/VRR/MEMC; Công nghệ hình ảnh HDR10/Dolby Vision","MT9612IAATNC","60 Hz","20W","Có","2.4G + 5G/Bluetooth 5.1","2 Cổng","3 cổng","Hisense","Thái Lan","2023","24 Tháng","Google Tivi","HDR10","Dolby Atmos","","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant, Tìm kiếm bằng giọng nói không cần remote",2024-11-03
"135873","Google Tivi QLED TCL 65C655","17490000.00","17490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057581-google-tivi-qled-tcl-4k-65-inch-65c655-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-65-inch-65c655.html","65 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-11-03
"136063","Tivi QLED Samsung QA65Q70DAKXXV","24900000.00","24900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057609-smart-tivi-qled-4k-65-inch-qa65q70dakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-65-inch-qa65q70dakxxv.html","65 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"138380","Google Tivi Hisense 55Q6N","11590000.00","11590000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058151-tskt.jpg","0","https://www.nguyenkim.com/google-tivi-hisense-4k-55-inch-55q6n.html","55 inch","4K (UHD)","Google TV","Dolby vison, Quantum Dot, 4K AI Upscaler, Pixel Tuning, Depth Enhancer, Precision Colour-QD, AI Picture","MT9603EAATAC","60 Hz","20W","Có","2.4/5.0","2 cổng","HDMI 2.0*3","Hisense","Thái Lan","2024","24 Tháng","Google Tivi","HDR10","Dolby Atmos","2GB+16GB","Google Assistant (tiếng Việt)",2024-11-03
"136098","Tivi QLED Samsung QA50Q60DAKXXV","15900000.00","15900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057615-smart-tivi-qled-4k-55-inch-qa50q60dakxxv-tskt-18.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-50-inch-qa50q60dakxxv.html","50 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, EyeComfort, Motion Xcelerator","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"137503","BRAVIA 3 Tivi LED Sony 4K 75 inch K-75S30","27990000.00","31390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058013-Google_Tivi_LED_Sony_4K_75_inch_K-75S30_VN3-tskt.jpg","11","https://www.nguyenkim.com/google-tivi-led-sony-4k-75-inch-k-75s30-vn3.html","75 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60 Hz / 50 Hz","20W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-11-03
"136078","Tivi QLED Samsung QA85Q60DAKXXV","54900000.00","54900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057611-smart-tivi-qled-4k-85-inch-qa85q60dakxxv-tskt-9.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-85-inch-qa85q60dakxxv.html","85 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, EyeComfort, Motion Xcelerator","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"136983","Smart Tivi LED LG 50UT8050PSB","11590000.00","12390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057951-Smart_Tivi_LG_4K_50_inch_50UT8050PSB-tskt.jpg","6","https://www.nguyenkim.com/smart-tivi-lg-4k-50-inch-50ut8050psb.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
"136048","Tivi QLED Samsung QA55Q80DAKXXV","25900000.00","25900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057606-smart-tivi-qled-4k-55-inch-qa55q80dakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55q80dakxxv.html","55 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-11-03
