id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"138480","BRAVIA 8 Tivi OLED Sony 55 inch K-55XR80","41090000.00","43890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058096-Smart_Tivi_OLED_Sony_4K_55_inch_K-55XR80_VN3-tskt-9.jpg","16","https://www.nguyenkim.com/google-tivi-oled-sony-4k-55-inch-k-55xr80-vn3.html","55 inch","4K (UHD)","Google TV","Màn hình OLED 4K, XR Contrast Booster 15, XR Triluminos Pro, XR Clear Image, XR OLED Motion, VRR, ALLM dành riêng cho máy PS5, Hỗ trợ Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode,...","XR Processor","120 Hz","50W","Có","Có","2 cổng","4 cổng","Sony","Malaysia","2024","24 Tháng","Tivi OLED","HDR10/HLG/Dolby Vision","2.1 kênh, Acoustic Surface Audio+, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Tương thích 360 Spatial Sound Personalizer, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround,…","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV hoặc Tìm kiếm bằng giọng nói truyền thống bằng Remote",2024-12-01
"135903","Google Tivi LED TCL 75P755 Pro","14990000.00","20990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057489-tivi-qled-tcl-4k-75-inch-75p755-tskt.jpg","29","https://www.nguyenkim.com/google-tivi-led-tcl-4k-75-inch-75p755-pro.html","75 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-12-01
"137033","Smart Tivi NanoCell LG 65NANO81TSA","16390000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057937-Smart_Tivi_NanoCell_LG_4K_65_inch_65NANO81TSA-tskt.jpg","31","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-65-inch-65nano81tsa.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136143","Smart Tivi Samsung UA50DU8000KXXV","13900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057625-smart-tivi-qled-4k-50-inch-qa50du800kxxv-tskt.jpg","3","https://www.nguyenkim.com/smart-tivi-samsung-4k-50-inch-ua50du8000kxxv.html","50 inch","4K (UHD)","Tizen","Hiển thị 1 tỷ sắc màu với Dynamic Crystal Color, Nâng cấp hình ảnh lên chuẩn 4K, Nâng cấp độ tương phản Contrast Enhancer, HDR cải thiện độ tương phản, Motion Xcelerator cho chuyển động mượt mà hơn, Auto Low Latercy giảm độ trễ khi chiến game","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Smart Tivi","HDR10","Q-Symphony Next kết hợp loa tivi với loa thanh bằng AI, Active Voice Amplifier điều chỉnh âm hội thoại theo môi trường, Adaptive Sound Tự động điều chỉnh chất âm phù hợp với nội dung đang chiếu, Âm thanh chuyển động theo hình ảnh OTS","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"129475","Google Tivi Sony XR-55X90L VN3","26890000.00","26890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/360/10055507-google-tivi-sony-4k-55-inch-xr-55x90l-vn3-tskt.jpg","15","https://www.nguyenkim.com/google-tivi-sony-4k-55-inch-xr-55x90l-vn3.html","55 inch","4K (UHD)","Google TV","Dolby Vision, HDR10, HLG, Tăng cường tương phản XR Contrast Booster 10, Nâng cấp độ phân giải XR 4K Upscaling, Tăng cường màu sắc XR Triluminos Pro, Giảm nhiễu XR Clear Image, Làm mượt chuyển động XR Motion Clarity","Bộ xử lý trí tuệ nhận thức XR Cognitive","120 Hz/100 Hz","30W","Có","Có","2 Cổng","4 Cổng","Sony","Malaysia","2023","24 Tháng","Google Tivi","HDR10/HLG/Dolby Vision","Dolby Atmos, DTS Digital Surround, Nâng cấp âm thanh vòm 3D, Âm thanh vòm S-Force Front Surround, Bộ khuếch đại âm thanh S-Master Digital Amplifier, Âm thanh từ màn hình Acoustic Multi Audio","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"135873","Google Tivi QLED TCL 65C655","17490000.00","17990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057581-google-tivi-qled-tcl-4k-65-inch-65c655-tskt.jpg","3","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-65-inch-65c655.html","65 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-12-01
"136128","Smart Tivi Samsung UA75DU8000KXXV","26400000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057622-smart-tivi-qled-4k-75-inch-qa75du800kxxv-tskt.jpg","10","https://www.nguyenkim.com/smart-tivi-samsung-4k-75-inch-ua75du8000kxxv.html","75 inch","4K (UHD)","Tizen","Hiển thị 1 tỷ sắc màu với Dynamic Crystal Color, Nâng cấp hình ảnh lên chuẩn 4K, Nâng cấp độ tương phản Contrast Enhancer, HDR cải thiện độ tương phản, Motion Xcelerator cho chuyển động mượt mà hơn, Auto Low Latercy giảm độ trễ khi chiến game","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Smart Tivi","HDR10","Q-Symphony Next kết hợp loa tivi với loa thanh bằng AI, Active Voice Amplifier điều chỉnh âm hội thoại theo môi trường, Adaptive Sound Tự động điều chỉnh chất âm phù hợp với nội dung đang chiếu, Âm thanh chuyển động theo hình ảnh OTS","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"140725","Smart Tivi QLED Toshiba 55M450NP","14990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058434-Smart_Tivi_Toshiba_55M450NP1-tskt.jpg","6","https://www.nguyenkim.com/smart-tivi-qled-toshiba-4k-55-inch-55m450np.html","55 inch","4K (UHD)","VIDAA TV","Công nghệ chấm lượng tử-Quantum Dot Color, AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Công nghệ Ultra-Essential PQ, Dolby vision, HDR10, HDR10+ decode, HLG, Chế độ Filmaker mode, AI Football Mode,...","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Tivi QLED","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"137513","BRAVIA 7 Tivi Mini LED (QLED) Sony 65 inch K-65XR70","44990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058011-Google_Tivi_Mini_LED_Sony_4K_65_inch_K-65XR70_VN3-tskt-6.jpg","12","https://www.nguyenkim.com/google-tivi-mini-led-sony-4k-65-inch-k-65xr70-vn3.html","65 inch","4K (UHD)","Google TV","XR Backlight Master Drive, XR Contrast Booster, XR Motion Clarity, XR Clear Image, XR Triluminos Pro, XR 4K Upscaling, Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode","Processor XR","120 Hz","40W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Tivi Mini LED","HDR10/HLG","Acoustic Multi-Audio, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-12-01
"137053","Smart Tivi QNED LG 50QNED80TSA","15390000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057933-Smart-Tivi-QNED-LG-4K-50-inch-50QNED80TSA-tskt.jpg","23","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-50-inch-50qned80tsa.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"135430","Google Tivi Hisense 65A6500K","10990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057471-tivi-google-hisense-4k-65-inch-65a6500k-tskt.jpg","21","https://www.nguyenkim.com/google-tivi-hisense-4k-65-inch-65a6500k.html","65 inch","4K (UHD)","Google TV","Công nghệ xử lý hình ảnh Dynamic Backlight Control/VRR/MEMC; Công nghệ hình ảnh HDR10/Dolby Vision","MT9612IAATNC","60 Hz","20W","Có","2.4G + 5G/Bluetooth 5.1","2 Cổng","3 cổng","Hisense","Thái Lan","2023","24 Tháng","Google Tivi","HDR10","Dolby Atmos","","Tìm kiếm bằng giọng nói Tiếng Việt, Trợ lý ảo Google Assistant, Tìm kiếm bằng giọng nói không cần remote",2024-12-01
"136023","Tivi OLED Samsung QA65S90DAKXXV","55900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057601-smart-tivi-qled-4k-65-inch-qa65s90dakxxv-tskt.jpg","13","https://www.nguyenkim.com/smart-tivi-oled-samsung-4k-65-inch-qa65s90dakxxv.html","65 inch","4K (UHD)","Tizen","Công nghệ OLED HDR+, Công nghệ OLED, Real Depth Enhancer, Ultra Viewing Angle, PANTONE Validated, Anti Reflection, EyeComfort, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","144 Hz","40W","1 cổng","Wifi 5","3 x USB-A, 1 x USB-C","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi OLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"137113","Tivi OLED LG OLED65C4PSA","46890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057913-smart-tivi-oled-lg-4k-65inch-oled65c4psa-tskt.jpg","33","https://www.nguyenkim.com/smart-tivi-oled-lg-4k-65-inch-oled65c4psa.html","65 inch","4K (UHD)","webOS 24","10 chế độ (Trình hướng dẫn hình ảnh được cá nhân hóa, sống động, tiêu chuẩn, sinh thái, rạp chiếu phim, thể thao, trò chơi, nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối)), Dolby Vision","α9 AI Processor 4K Gen7","120 Hz","40W","1 cổng","Wifi 5","3 cổng","4 Cổng","LG","Indonesia","2024","36 Tháng","Tivi OLED","HDR10/HLG","α9 AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"140710","Smart Tivi Toshiba 65E330NP","14990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058431-Smart_Tivi_Toshiba_65E330NP1-tskt.jpg","12","https://www.nguyenkim.com/smart-tivi-toshiba-4k-65-inch-65e330np.html","65 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"136113","Tivi QLED Samsung QA65LS03DAKXXV","32900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057619-smart-tivi-qled-4k-65-inch-qa65ls03dakxxv-tskt.jpg","6","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-65-inch-qa65ls03dakxxv.html","65 inch","4K (UHD)","Tizen","Chế độ ArtStream, Chế độ tranh nghệ thuật Art Mode, Matte Display với QLED, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum 4K","120 Hz","40W","1 cổng","Wifi 5","2 x USB-A","4 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Lifestyle Tivi (Thiết kế đặc biệt)","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 16G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136078","Tivi QLED Samsung QA85Q60DAKXXV","54900000.00","54900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057611-smart-tivi-qled-4k-85-inch-qa85q60dakxxv-tskt-9.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-85-inch-qa85q60dakxxv.html","85 inch","4K (UHD)","Tizen","Quantum Dot tái hiện 100% dải màu, Quantum HDR, Motion Xcelerator, Supreme UHD Dimming, Màu sắc đạt chuẩn chứng nhận Pantone, Super Ultra Wide Game View & Game Bar, Expert Calibration tự động cân chỉnh màu sắc, Giảm độ trễ chơi game với ALLM,...","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q-Symphony Next kết hợp loa tivi với loa thanh bằng AI, Active Voice Amplifier điều chỉnh âm hội thoại theo môi trường, Adaptive Sound Tự động điều chỉnh chất âm phù hợp với nội dung đang chiếu, Âm thanh chuyển động theo hình ảnh OTS","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136043","Tivi QLED Samsung QA65Q80DAKXXV","30900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057605-smart-tivi-qled-4k-65-inch-qa65q80dakxxv-tskt-9.jpg","6","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-65-inch-qa65q80dakxxv.html","65 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"135390","Google Tivi QD-Mini LED TCL 55C755","19990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057222-goole-tivi-qd-miniled-tcl-4k-55-inch-55c755-tskt.jpg","9","https://www.nguyenkim.com/google-tivi-qd-mini-led-tcl-4k-55c755.html","55 inch","4K (UHD)","Google TV","HDR10+, Dolby Vision IQ, Dolby Vision Gamming","AiPQ Gen 3","144Hz/240Hz DLG Hz","30W","1 cổng","Wi-Fi 5 (2.4G + 5G)","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi Mini LED","HDR 10+","Dolby Atmos , DTS Virtual: X","32GB","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"140730","Smart Tivi QLED Toshiba 65M450NP","18990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058435-Smart_Tivi_Toshiba_65M450NP1-tskt.jpg","5","https://www.nguyenkim.com/smart-tivi-qled-toshiba-4k-65-inch-65m450np.html","65 inch","4K (UHD)","VIDAA TV","Công nghệ chấm lượng tử-Quantum Dot Color, AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Công nghệ Ultra-Essential PQ, Dolby vision, HDR10, HDR10+ decode, HLG, Chế độ Filmaker mode, AI Football Mode,...","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Tivi QLED","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"135988","Tivi Neo QLED Samsung QA65QN85DBKXXV","37900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057597-smart-tivi-qled-4k-65-inch-qa65qn85dbkxxv-tskt.jpg","16","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-65-inch-qa65qn85dbkxxv.html","65 inch","4K (UHD)","Tizen","AI Customization Mode, Real Depth Enhancer, Neo Quantum HDR, AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix, Supreme UHD Dimming, Ultra Viewing Angle, EyeComfort, Motion Xcelerator,...","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi Neo QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136058","Tivi QLED Samsung QA75Q70DAKXXV","34900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057608-smart-tivi-qled-4k-75-inch-qa55q70dakxxv-tskt.jpg","13","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q70dakxxv.html","75 inch","4K (UHD)","Tizen","Công nghệ Quantum Dot, Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum Processor 4K","120 Hz","20W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS), Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"138485","BRAVIA 8 Tivi OLED Sony 65 inch K-65XR80","62990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058095-Smart_Tivi_OLED_Sony_4K_65_inch_K-65XR80_VN3-tskt.jpg","8","https://www.nguyenkim.com/google-tivi-oled-sony-4k-65-inch-k-65xr80-vn3.html","65 inch","4K (UHD)","Google TV","Màn hình OLED 4K, XR Contrast Booster 15, XR Triluminos Pro, XR Clear Image, XR OLED Motion, VRR, ALLM dành riêng cho máy PS5, Hỗ trợ Dolby Vision, IMAX Enhanced, Netflix Adaptive Calibrated Mode,...","XR Processor","120 Hz","50W","Có","Có","2 cổng","4 cổng","Sony","Malaysia","2024","24 Tháng","Tivi OLED","HDR10/HLG/Dolby Vision","2.1 kênh, Acoustic Surface Audio+, 3D Surround Upscaling, 360 Spatial Sound Mapping, Acoustic Center Sync, Tương thích 360 Spatial Sound Personalizer, Hỗ trợ Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround,…","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV hoặc Tìm kiếm bằng giọng nói truyền thống bằng Remote",2024-12-01
"130207","Google Tivi Sony XR-65X90L","31890000.00","32890000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10055624-google-tivi-sony-4k-65-inch-xr-65x90l-vn3-tskt.jpg","14","https://www.nguyenkim.com/google-tivi-sony-4k-65-inch-xr-65x90l-vn3.html","65 inch","4K (UHD)","Google TV","Dolby Vision, HDR10, HLG, Tăng cường tương phản XR Contrast Booster 10, Nâng cấp độ phân giải XR 4K Upscaling, Tăng cường màu sắc XR Triluminos Pro, Giảm nhiễu XR Clear Image, Làm mượt chuyển động XR Motion Clarity","Bộ xử lý trí tuệ nhận thức XR Cognitive","120 Hz/100 Hz","30W","Có","Có","2 Cổng","4 Cổng","Sony","Malaysia","2023","24 Tháng","Google Tivi","HDR10/HLG/Dolby Vision","Dolby Atmos, DTS Digital Surround, Nâng cấp âm thanh vòm 3D, Âm thanh vòm S-Force Front Surround, Bộ khuếch đại âm thanh S-Master Digital Amplifier, Âm thanh từ màn hình Acoustic Multi Audio","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"136993","Smart Tivi LED LG 65UT8050PSB","14390000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057948-Smart_Tivi_LG_4K_65_inch_65UT8050PSB-tskt.jpg","28","https://www.nguyenkim.com/smart-tivi-lg-4k-65-inch-65ut8050psb.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136038","Tivi QLED Samsung QA75Q80DAKXXV","42900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057604-smart-tivi-qled-4k-75-inch-qa75q80dakxxv-tskt.jpg","12","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q80dakxxv.html","75 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136118","Tivi QLED Samsung QA55LS03DAKXXV","27400000.00","27400000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057620-smart-tivi-qled-4k-55-inch-qa55ls03dakxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55ls03dakxxv.html","55 inch","4K (UHD)","Tizen","Chế độ ArtStream, Chế độ tranh nghệ thuật Art Mode, Matte Display với QLED, Công nghệ Quantum HDR, Dual LED, Công nghệ Supreme UHD Dimming, Wide Viewing Angle, EyeComfort, Motion Xcelerator","Quantum 4K","120 Hz","40W","1 cổng","Wifi 5","2 x USB-A","4 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Lifestyle Tivi (Thiết kế đặc biệt)","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 16G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"135973","Tivi Neo QLED Samsung QA55QN90DAKXXV","44900000.00","44900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057594-smart-tivi-qled-4k-55-inch-qa55qn90dkxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-55-inch-qa55qn90dakxxv.html","55 inch","4K (UHD)","Tizen","AI Customization Mode, Expert Calibration, EyeComfort, Real Depth Enhancer Pro, Neo Quantum HDR++(50” Neo Quantum HDR), AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix Technology, Ultimate UHD Dimming, Ultra Viewing Angle, Anti Reflection,…","Bộ xử lý AI NQ4 thế hệ 2","144 Hz","60W","1 cổng","Wifi 5","2 x USB-A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi Neo QLED","HDR 10+","Adaptive Sound Pro, Object Tracking Sound Plus (OTS +) với Dolby Atmos, Active Voice Amplifier, Q symphony Next","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
